Prscrbr_Geo_Lvl,Prscrbr_Geo_Cd,Prscrbr_Geo_Desc,Brnd_Name,Gnrc_Name,Tot_Prscrbrs,Tot_Clms,Tot_30day_Fills,Tot_Drug_Cst,Tot_Benes,GE65_Sprsn_Flag,GE65_Tot_Clms,GE65_Tot_30day_Fills,GE65_Tot_Drug_Cst,GE65_Bene_Sprsn_Flag,GE65_Tot_Benes,LIS_Bene_Cst_Shr,NonLIS_Bene_Cst_Shr,Opioid_Drug_Flag,Opioid_LA_Drug_Flag,Antbtc_Drug_Flag,Antpsyct_Drug_Flag
State,42,Pennsylvania,Valcyte,"Valganciclovir Hcl",23,79,81,217402.82,22,"",18,18,35113.3,*,"",81,6958.07,N,N,N,N
State,42,Pennsylvania,"Valganciclovir Hcl","Valganciclovir Hcl",413,4236,4513.4,7704128.95,1220,"",1556,1704.5,2770393.93,"",468,4640.85,425102.37,N,N,N,N
State,42,Pennsylvania,Valium,Diazepam,203,846,969.6,424769.83,171,"",602,709.6,288975.85,"",135,562.83,43295.14,N,N,N,N
State,42,Pennsylvania,"Valproic Acid","Valproic Acid",990,5511,6486.2,200937.92,969,"",2831,3527.9,94282.05,"",534,2999.97,20686.86,N,N,N,N
State,42,Pennsylvania,"Valproic Acid","Valproic Acid (As Sodium Salt)",1342,13628,13969.4,568760.35,1722,"",6727,6875.2,220226.84,"",981,3390.98,17243.68,N,N,N,N
State,42,Pennsylvania,Valsartan,Valsartan,13259,329987,586555,11581961.16,63240,"",300416,542254.8,10720485.38,"",57888,137800.31,3140674.63,N,N,N,N
State,42,Pennsylvania,Valsartan-Hydrochlorothiazide,Valsartan/Hydrochlorothiazide,9192,185412,370986.8,6375004.51,37511,"",170858,348193.5,6020101.1,"",34945,69451.47,2217252.94,N,N,N,N
State,42,Pennsylvania,Valtrex,"Valacyclovir Hcl",84,287,439.5,211074.32,75,"",212,326.5,135012.29,"",55,395.82,19789.14,N,N,N,N
State,42,Pennsylvania,"Vanatol Lq",Butalb/Acetaminophen/Caffeine,5,18,18,29990.77,13,*,"","","",*,"",18.9,88,N,N,N,N
State,42,Pennsylvania,Vancomycin,"Vancomycin Hcl In 5 % Dextrose",44,178,178,8866.19,57,"",145,145,7779.34,#,"",14.38,676.55,N,N,Y,N
State,42,Pennsylvania,"Vancomycin Hcl","Vancomycin Hcl",5572,25515,25784.6,7197449.91,8731,"",19423,19660.6,5467356.49,"",6848,26766.7,836860.14,N,N,Y,N
State,42,Pennsylvania,"Vancomycin Hcl","Vancomycin Hcl In 5 % Dextrose",99,480,480,52466.02,169,"",374,374,37148.37,"",134,453.14,2129.11,N,N,Y,N
State,42,Pennsylvania,"Vancomycin Hcl-0.9% Nacl","Vancomycin/0.9 % Sod Chloride",77,420,420,37686.57,104,"",314,314,27336.6,"",76,117.63,1865.35,N,N,Y,N
State,42,Pennsylvania,"Vancomycin Hcl-D5w","Vancomycin Hcl In 5 % Dextrose",21,85,85,2124.22,31,#,"","","",#,"",55.09,140.31,N,N,Y,N
State,42,Pennsylvania,Vandazole,Metronidazole,122,198,237.4,16165.3,157,"",120,151.4,8797.6,"",97,199.55,2266.82,N,N,N,N
State,42,Pennsylvania,Vanishpoint,"Syringe And Needle,insulin,1ml",58,612,614.3,43358.03,107,#,"","","",#,"",144.86,9185.98,N,N,N,N
State,42,Pennsylvania,Vanishpoint,"Syringe-Needle,insulin,0.5 Ml",11,88,88,4735.94,16,"",88,88,4735.94,"",16,0,1702.46,N,N,N,N
State,42,Pennsylvania,Vanos,Fluocinonide,5,25,25,75048.06,"","",25,25,75048.06,*,"",7.4,1115.9,N,N,N,N
State,42,Pennsylvania,Vaqta,"Hepatitis A Virus Vaccine/Pf",86,180,180,15367.55,171,"",138,138,11726.2,"",132,237.8,5219.39,N,N,N,N
State,42,Pennsylvania,"Varivax Vaccine","Varicella Vaccine Live/Pf",19,33,33.9,4694.94,30,"",19,19.9,2429.77,"",17,62.6,505.27,N,N,N,N
State,42,Pennsylvania,Varubi,"Rolapitant Hcl",9,15,15,9292.72,"",*,"","","",*,"",36.7,333.35,N,N,N,N
State,42,Pennsylvania,Vascepa,"Icosapent Ethyl",1656,19247,27419.8,5917922.65,3991,"",14988,22033.8,4703663.86,"",3129,29210.52,524016.61,N,N,N,N
State,42,Pennsylvania,Vaseretic,Enalapril/Hydrochlorothiazide,3,16,26,9799.07,"","",16,26,9799.07,*,"",0,2459.24,N,N,N,N
State,42,Pennsylvania,Vasotec,"Enalapril Maleate",65,309,512.5,468330.19,58,"",294,487.5,431530.54,#,"",341.51,29463.33,N,N,N,N
State,42,Pennsylvania,Vectibix,Panitumumab,1,24,24,80344.7,"","",24,24,80344.7,*,"",0,4432.72,N,N,N,N
State,42,Pennsylvania,Vectical,Calcitriol,27,155,204.4,32448.17,97,"",124,157.5,25989.86,"",84,54,2217.99,N,N,N,N
State,42,Pennsylvania,Velcade,Bortezomib,5,25,25,136674.16,"",#,"","","",*,"",3.7,6138.35,N,N,N,N
State,42,Pennsylvania,Veletri,"Epoprostenol Sodium (Arginine)",1,43,43,54917.45,"","",0,0,0,#,"",0,0,N,N,N,N
State,42,Pennsylvania,Velivet,"Desogestrel-Ethinyl Estradiol",14,109,128.8,2758.08,12,"",0,0,0,"",0,148.8,62.01,N,N,N,N
State,42,Pennsylvania,Velphoro,"Sucroferric Oxyhydroxide",167,809,944.1,1459847.53,237,"",245,284,360617.16,"",82,1657.53,22333.85,N,N,N,N
State,42,Pennsylvania,Veltassa,"Patiromer Calcium Sorbitex",362,2508,2968,1855582.22,674,"",1883,2231,1397902.22,"",481,8644.56,252077.88,N,N,N,N
State,42,Pennsylvania,Vemlidy,"Tenofovir Alafenamide Fumarate",69,511,575,578053.26,107,"",325,381,383408.1,"",68,1078.65,26384.59,N,N,N,N
State,42,Pennsylvania,Venclexta,Venetoclax,48,289,289,2793618.59,83,"",254,254,2352604.31,"",72,8.25,154884.63,N,N,N,N
State,42,Pennsylvania,"Venclexta Starting Pack",Venetoclax,28,48,48.2,108266.21,48,#,"","","",#,"",15.65,15701.03,N,N,N,N
State,42,Pennsylvania,"Venlafaxine Hcl","Venlafaxine Hcl",5880,46072,62453.9,1412575.18,8867,"",32796,45981,1010455.57,"",6214,25807.38,458282.54,N,N,N,N
State,42,Pennsylvania,"Venlafaxine Hcl Er","Venlafaxine Hcl",12224,317543,442818.6,8279609.28,45268,"",191190,289605.9,5381047.88,"",29063,209809.04,2113335.88,N,N,N,N
State,42,Pennsylvania,"Ventolin Hfa","Albuterol Sulfate",20811,428227,468150.8,25619097.71,164655,"",272171,300428.6,16429942.26,"",115343,955805.49,5503415.26,N,N,N,N
State,42,Pennsylvania,Veramyst,"Fluticasone Furoate",235,341,461.1,81950.06,259,"",265,360.1,65508.24,"",205,662.46,12229.2,N,N,N,N
State,42,Pennsylvania,"Verapamil Er","Verapamil Hcl",8302,100360,184967.4,3048916.23,19265,"",88736,168233.6,2760109.1,"",17245,45185.18,1097980.74,N,N,N,N
State,42,Pennsylvania,"Verapamil Er Pm","Verapamil Hcl",1111,5643,10232.1,527062.56,1099,"",4950,9297.1,484014.27,"",969,4264.7,96005.28,N,N,N,N
State,42,Pennsylvania,"Verapamil Hcl","Verapamil Hcl",3419,18758,32264.7,1365887.26,4022,"",14893,26963.3,1204142.58,"",3261,9671.14,194477.03,N,N,N,N
State,42,Pennsylvania,"Verapamil Sr","Verapamil Hcl",2043,9480,18778.3,731650.99,2358,"",8372,17082.3,663258.08,"",2099,5096.79,151920.65,N,N,N,N
State,42,Pennsylvania,Verelan,"Verapamil Hcl",9,42,76.7,18997.55,"","",42,76.7,18997.55,*,"",8.25,4677.61,N,N,N,N
State,42,Pennsylvania,"Verelan Pm","Verapamil Hcl",7,50,58,14702,"","",50,58,14702,*,"",64.8,3455.35,N,N,N,N
State,42,Pennsylvania,Versacloz,Clozapine,3,20,20,48587.77,"","",0,0,0,#,"",24.75,0,N,N,N,N
State,42,Pennsylvania,Verzenio,Abemaciclib,12,27,27,346266.47,18,#,"","","",#,"",16.15,16215.57,N,N,N,N
State,42,Pennsylvania,Vesicare,"Solifenacin Succinate",6851,99683,136459.5,40760963.71,19033,"",84312,116937,34688337.11,"",16485,162726.32,3567422.67,N,N,N,N
State,42,Pennsylvania,Vestura,"Ethinyl Estradiol/Drospirenone",11,37,55,2066.55,11,*,"","","",*,"",65.1,27.3,N,N,N,N
State,42,Pennsylvania,Vfend,Voriconazole,3,15,15,91781.9,"",*,"","","",*,"",3.7,0,N,N,N,N
State,42,Pennsylvania,"Vfend Iv",Voriconazole,6,29,29,4270.93,"","",29,29,4270.93,*,"",57.75,829.53,N,N,N,N
State,42,Pennsylvania,"Vgo 20","Sub-Q Insulin Device, 20 Unit",105,825,1002.2,313564.99,181,"",644,773.2,242389.22,"",130,833.16,38617.77,N,N,N,N
State,42,Pennsylvania,"Vgo 30","Sub-Q Insulin Device, 30 Unit",115,907,1157,364387.3,198,"",655,858,270016.33,"",144,1236.52,65323.3,N,N,N,N
State,42,Pennsylvania,"Vgo 40","Sub-Q Insulin Device, 40 Unit",142,1104,1372,435714.4,218,"",831,1061,337972.62,"",156,1554.63,68434.72,N,N,N,N
State,42,Pennsylvania,Viagra,"Sildenafil Citrate",25,305,353.5,91118.47,92,"",266,314.5,79614.48,#,"",59,1483.26,N,N,N,N
State,42,Pennsylvania,Vibativ,"Telavancin Hcl",9,46,46,87384.93,"","",22,22,48364.76,*,"",11.1,9120.73,N,N,Y,N
State,42,Pennsylvania,Viberzi,Eluxadoline,592,2724,3234.5,2935544.25,720,"",1956,2347.5,2074439.74,"",524,7021.23,146583.29,N,N,N,N
State,42,Pennsylvania,Vibramycin,"Doxycycline Calcium",35,81,81.7,17489.86,42,"",49,49.7,9165.2,"",31,46.1,1802.26,N,N,Y,N
State,42,Pennsylvania,Vibramycin,"Doxycycline Hyclate",8,22,32,10586.87,"","",22,32,10586.87,*,"",0,294.95,N,N,Y,N
State,42,Pennsylvania,Vicodin,Hydrocodone/Acetaminophen,656,1180,1215.5,65590.69,731,"",908,940.3,48924.22,"",577,353.48,13421.02,Y,N,N,N
State,42,Pennsylvania,"Vicodin Es",Hydrocodone/Acetaminophen,333,843,867.6,77684.97,306,"",584,606.1,51284.17,"",231,434.53,11355.36,Y,N,N,N
State,42,Pennsylvania,"Vicodin Hp",Hydrocodone/Acetaminophen,83,300,308.8,54760.42,67,"",158,164.8,31928.4,"",41,250.96,6812.95,Y,N,N,N
State,42,Pennsylvania,"Victoza 2-Pak",Liraglutide,2819,20194,24888.3,12445496.62,5215,"",14286,17971.5,8945779.85,"",3664,36959.87,1009419.69,N,N,N,N
State,42,Pennsylvania,"Victoza 3-Pak",Liraglutide,3852,47183,71963.2,51296580.22,10779,"",33671,53604,37944119.21,"",7870,79163.06,3605673.63,N,N,N,N
State,42,Pennsylvania,"Viekira Pak",Ombita/Paritap/Riton/Dasabuvir,7,19,19,536223.62,"",*,"","","",*,"",18.5,5369,N,N,N,N
State,42,Pennsylvania,"Viekira Xr",Ombita/Paritap/Riton/Dasabuvir,8,22,22,610822.85,"","",11,11,303618.85,*,"",4263.38,17452.9,N,N,N,N
State,42,Pennsylvania,Vienva,"Levonorgestrel-Ethin Estradiol",74,211,302.6,4435.76,68,*,"","","",*,"",219.3,350.66,N,N,N,N
State,42,Pennsylvania,Vigamox,"Moxifloxacin Hcl",1239,9897,9954.9,1582903.07,6734,"",9130,9182.9,1452322.11,"",6249,12466.7,454360.13,N,N,N,N
State,42,Pennsylvania,Viibryd,"Vilazodone Hcl",1637,14687,18032.8,4028610.95,2384,"",6205,8320.4,1819174.45,"",1058,38179.18,403392.59,N,N,N,N
State,42,Pennsylvania,Vimovo,"Naproxen/Esomeprazole Mag",125,463,532.5,1127426.72,155,"",370,417.5,888747.6,"",118,319.85,35632.97,N,N,N,N
State,42,Pennsylvania,Vimpat,Lacosamide,2245,30972,34187,22746042.79,3342,"",12426,13919.4,8205351.1,"",1440,45521.12,686211.27,N,N,N,N
State,42,Pennsylvania,Viokace,Lipase/Protease/Amylase,39,186,198.2,145413.99,38,"",116,122.6,99326.29,"",24,319.21,9469.95,N,N,N,N
State,42,Pennsylvania,Viorele,Desog-E.Estradiol/E.Estradiol,33,146,189,5542.26,31,*,"","","",*,"",210.73,473.24,N,N,N,N
State,42,Pennsylvania,Viracept,"Nelfinavir Mesylate",39,272,276,288792.82,35,"",179,179,179831.89,"",21,210,3639.65,N,N,N,N
State,42,Pennsylvania,Viramune,Nevirapine,6,42,42,33714.74,"","",22,22,17701.97,*,"",14.8,0,N,N,N,N
State,42,Pennsylvania,"Viramune Xr",Nevirapine,3,16,16,12751.06,"","",0,0,0,#,"",11.1,0,N,N,N,N
State,42,Pennsylvania,Viread,"Tenofovir Disoproxil Fumarate",503,5614,6251.6,5830656.97,769,"",2817,3234,3239690.56,"",380,10464.57,227155.42,N,N,N,N
State,42,Pennsylvania,"Virt-Pn Dha","Prenatal 47/Iron/Folate 1/Dha",9,26,32,1552.59,"","",0,0,0,#,"",45.82,0,N,N,N,N
State,42,Pennsylvania,Vistaril,"Hydroxyzine Pamoate",13,40,44,8609.57,12,"",23,27,5017.85,*,"",51.8,1155.62,N,N,N,N
State,42,Pennsylvania,"Vitafol Gummies","Pnv 112/Iron/Folic/Om3/Dha/Epa",3,15,17,1811.92,"",#,"","","",*,"",7.4,0,N,N,N,N
State,42,Pennsylvania,"Vitamin D2","Ergocalciferol (Vitamin D2)",30,893,907.5,7511.26,121,"",805,815,6843.05,"",106,5.5,22.49,N,N,N,N
State,42,Pennsylvania,Vivelle-Dot,Estradiol,154,717,1166.2,145677.09,154,"",552,934.2,115146.12,"",120,799.96,45109.21,N,N,N,N
State,42,Pennsylvania,Vivitrol,"Naltrexone Microspheres",187,1254,1261.6,1679000.65,359,"",93,100.6,135156.81,"",25,5576,26449.02,N,N,N,N
State,42,Pennsylvania,Vivlodex,"Meloxicam, Submicronized",17,55,84,55052.35,21,#,"","","",#,"",43.12,1986.28,N,N,N,N
State,42,Pennsylvania,Vol-Plus,"Prenatal Vit,cal 74/Iron/Folic",72,174,263,3757.1,67,"",84,117,1346.31,"",18,284.55,712.14,N,N,N,N
State,42,Pennsylvania,Voltaren,"Diclofenac Sodium",7247,48074,50497,4054632.86,18085,"",39112,40845.6,3171183.25,"",14446,49867.63,582184.32,N,N,N,N
State,42,Pennsylvania,Voriconazole,Voriconazole,455,1383,1435.4,1286515.36,486,"",932,978,869113.01,"",328,938.42,119931.25,N,N,N,N
State,42,Pennsylvania,Vosevi,Sofosbuvir/Velpatas/Voxilaprev,41,146,146,3511386.86,59,"",84,84,2009287.82,"",34,533.58,106150.18,N,N,N,N
State,42,Pennsylvania,Votrient,"Pazopanib Hcl",157,998,1009.3,9345059.66,234,"",851,862.3,7955564.07,"",199,6994.93,497249.26,N,N,N,N
State,42,Pennsylvania,Vraylar,"Cariprazine Hcl",412,3868,3927.7,4249354.6,812,"",405,417,442291.88,"",97,9831.73,25686.39,N,N,N,Y
State,42,Pennsylvania,Vusion,"Miconazole Nitrate/Zinc Ox/Pet",18,31,38.5,19372.31,18,#,"","","",#,"",7.4,1702.91,N,N,N,N
State,42,Pennsylvania,Vytorin,Ezetimibe/Simvastatin,2847,10591,19875.5,5691817.31,4485,"",10098,19027,5445570.38,"",4277,12961.06,891759.07,N,N,N,N
State,42,Pennsylvania,Vyvanse,"Lisdexamfetamine Dimesylate",968,7326,7894.8,2204848.29,1131,"",1861,2287.6,634691.29,"",293,22362.16,233960.57,N,N,N,N
State,42,Pennsylvania,"Warfarin Sodium","Warfarin Sodium",17629,852261,1233832.4,9569097.96,111761,"",764023,1116900.9,8603850.99,"",100651,195128.12,2963423.87,N,N,N,N
State,42,Pennsylvania,Water,"Water For Irrigation,sterile",470,2671,2727.5,52855.62,647,"",1894,1928.5,36444.96,"",491,358.53,5493.15,N,N,N,N
State,42,Pennsylvania,Webcol,"Alcohol Antiseptic Pads",10,26,28.7,171.22,"","",11,13,45.93,*,"",16.43,6.13,N,N,N,N
State,42,Pennsylvania,Welchol,"Colesevelam Hcl",3262,26016,40632.8,16760967.56,5642,"",23152,36851.5,15153511.85,"",5066,31260.49,1517238.04,N,N,N,N
State,42,Pennsylvania,"Wellbutrin Sr","Bupropion Hcl",130,684,975.9,406031.26,117,"",380,574,227012.01,"",66,1119.33,52162.31,N,N,N,N
State,42,Pennsylvania,"Wellbutrin Xl","Bupropion Hcl",187,1030,1468.7,2275813.53,171,"",522,842.7,1286379.18,"",95,1747.06,58201.01,N,N,N,N
State,42,Pennsylvania,Wera,"Norethindrone-Ethinyl Estrad",10,42,58.3,1138.09,"","",0,0,0,#,"",42,256.82,N,N,N,N
State,42,Pennsylvania,"Wymzya Fe","Noreth-Ethinyl Estradiol/Iron",10,40,62,2702.75,"","",0,0,0,#,"",31.2,150.07,N,N,N,N
State,42,Pennsylvania,Xadago,"Safinamide Mesylate",11,35,47.2,32228.13,19,#,"","","",#,"",315.44,6031.58,N,N,N,N
State,42,Pennsylvania,Xalatan,Latanoprost,293,2137,3138.3,565299.54,392,"",2070,3059.6,550997.21,#,"",1112.9,92201.76,N,N,N,N
State,42,Pennsylvania,Xalkori,Crizotinib,67,358,360,4817661.3,73,"",325,327,4364562.96,#,"",76.95,239440.57,N,N,N,N
State,42,Pennsylvania,Xanax,Alprazolam,402,1909,2300.3,941947.15,356,"",1477,1819.3,650838.06,"",286,1485.61,102043.61,N,N,N,N
State,42,Pennsylvania,"Xanax Xr",Alprazolam,11,67,77,35297.55,"","",25,33,11074.97,*,"",123.8,1754.94,N,N,N,N
State,42,Pennsylvania,Xarelto,Rivaroxaban,15592,319521,429387,153735135.69,56643,"",286092,389257.5,139066707.12,"",50626,445515.58,16638869.57,N,N,N,N
State,42,Pennsylvania,"Xartemis Xr","Oxycodone Hcl/Acetaminophen",15,39,39,7156.38,"",#,"","","",*,"",26.4,1399.93,Y,Y,N,N
State,42,Pennsylvania,Xeljanz,"Tofacitinib Citrate",204,2106,2313.3,8879886.03,349,"",1413,1556.3,5888443.77,"",226,1989.19,134314.48,N,N,N,N
State,42,Pennsylvania,"Xeljanz Xr","Tofacitinib Citrate",130,1405,1565,5939010.32,277,"",802,902,3404571.52,"",156,2352.43,87036.84,N,N,N,N
State,42,Pennsylvania,Xenazine,Tetrabenazine,60,543,622.7,8012737.34,81,"",215,255,3042824.98,"",40,10648.81,225622.07,N,N,N,N
State,42,Pennsylvania,Xenical,Orlistat,25,68,124,62798.81,23,"",47,87,43052.04,#,"",22.1,6198.34,N,N,N,N
State,42,Pennsylvania,Xeomin,Incobotulinumtoxina,19,63,148.2,77331.13,24,"",42,94.6,45927.31,#,"",607.81,5338.01,N,N,N,N
State,42,Pennsylvania,Xerese,Acyclovir/Hydrocortisone,13,17,17,19091.49,13,#,"","","",#,"",0,859.96,N,N,N,N
State,42,Pennsylvania,Xermelo,"Telotristat Etiprate",9,67,67,351959.62,15,#,"","","",#,"",3.7,19182.52,N,N,N,N
State,42,Pennsylvania,Xgeva,Denosumab,65,467,487.6,1014208.57,82,"",417,434.8,905585.39,#,"",274.85,68743.87,N,N,N,N
State,42,Pennsylvania,Xiaflex,"Collagenase Clostridium Hist.",34,71,71,392949.77,54,"",54,54,277041.7,#,"",44.1,37800.11,N,N,N,N
State,42,Pennsylvania,Xifaxan,Rifaximin,2309,16322,17025,29086266.93,3774,"",9220,9664.9,16109730.6,"",2364,41131.9,982530.03,N,N,Y,N
State,42,Pennsylvania,"Xigduo Xr","Dapagliflozin/Metformin Hcl",190,1132,1696.6,628459.27,263,"",872,1351,496970.65,"",194,2130.49,71325.41,N,N,N,N
State,42,Pennsylvania,Xiidra,Lifitegrast,963,6758,8433.9,3719395.46,2754,"",5902,7428.9,3264449.01,"",2434,6894.28,496655.96,N,N,N,N
State,42,Pennsylvania,Xolair,Omalizumab,219,2883,2932.8,9925845.45,404,"",1746,1773.4,5668229.49,"",237,4684.87,275128.19,N,N,N,N
State,42,Pennsylvania,Xopenex,"Levalbuterol Hcl",24,96,102,38800.36,28,#,"","","",#,"",11.95,1286.37,N,N,N,N
State,42,Pennsylvania,"Xopenex Hfa","Levalbuterol Tartrate",1223,4432,5336.6,392481.28,1441,"",3152,3853.4,278106.09,"",1094,5869.73,79169.58,N,N,N,N
State,42,Pennsylvania,"Xtampza Er","Oxycodone Myristate",157,1141,1141.1,452588.93,388,"",333,333.1,111077.12,"",127,2805.78,28404.42,Y,Y,N,N
State,42,Pennsylvania,Xtandi,Enzalutamide,372,3596,3625.8,35627041.19,670,"",3499,3528.8,34660605.92,"",644,8056.02,1445870.87,N,N,N,N
State,42,Pennsylvania,Xulane,Norelgestromin/Ethin.Estradiol,96,416,500.3,55990.18,90,"",0,0,0,"",0,832.91,1187.35,N,N,N,N
State,42,Pennsylvania,"Xultophy 100-3.6","Insulin Degludec/Liraglutide",86,281,441.5,278802,133,"",170,278.3,168592.54,"",84,275.3,10855.72,N,N,N,N
State,42,Pennsylvania,Xylocaine,"Lidocaine Hcl",21,28,28,159.85,27,#,"","","",#,"",11.76,21.09,N,N,N,N
State,42,Pennsylvania,Xylocaine-Mpf,"Lidocaine Hcl/Pf",31,73,73,1340.47,41,"",54,54,900.45,#,"",29.44,79.73,N,N,N,N
State,42,Pennsylvania,Xyrem,"Sodium Oxybate",57,531,531,5921561.74,70,"",121,121,1072354.71,"",14,283.1,99519.13,N,N,N,N
State,42,Pennsylvania,Xyzal,"Levocetirizine Dihydrochloride",19,37,61,7954.8,19,"",24,44,4947.44,#,"",11,1342.34,N,N,N,N
State,42,Pennsylvania,"Yasmin 28","Ethinyl Estradiol/Drospirenone",5,16,31.2,3777.89,"","",0,0,0,#,"",51.05,300,N,N,N,N
State,42,Pennsylvania,Yaz,"Ethinyl Estradiol/Drospirenone",12,40,70.6,9347.29,"","",0,0,0,#,"",143.4,171.82,N,N,N,N
State,42,Pennsylvania,Yf-Vax,"Yellow Fever Vaccine Live/Pf",19,44,44,7251.49,44,#,"","","",#,"",27.6,2555.12,N,N,N,N
State,42,Pennsylvania,Yuvafem,Estradiol,1547,9177,17216.6,2736770.12,3316,"",8579,16319.8,2589566.39,"",3088,2046.45,508651.85,N,N,N,N
State,42,Pennsylvania,Zafirlukast,Zafirlukast,855,5017,7892.6,651017.19,911,"",4032,6556,538692.38,"",750,3035.97,100987.22,N,N,N,N
State,42,Pennsylvania,Zaleplon,Zaleplon,1342,6866,8100.5,146562.52,1958,"",3780,4722.8,89994.04,"",1169,3937.86,59829.56,N,N,N,N
State,42,Pennsylvania,Zanaflex,"Tizanidine Hcl",22,77,102.6,25761.13,20,"",41,64.6,17547.7,*,"",61.09,887.05,N,N,N,N
State,42,Pennsylvania,Zantac,"Ranitidine Hcl",26,84,142,55203.74,25,"",47,87,32975.12,#,"",42.54,3151.83,N,N,N,N
State,42,Pennsylvania,Zarah,"Ethinyl Estradiol/Drospirenone",13,44,81.1,2751.54,11,"",0,0,0,"",0,26.4,170.73,N,N,N,N
State,42,Pennsylvania,Zarontin,Ethosuximide,7,56,56.7,24688.47,"","",0,0,0,#,"",0,0,N,N,N,N
State,42,Pennsylvania,Zarxio,Filgrastim-Sndz,62,181,182.2,477960.34,81,"",151,151.2,377180.94,"",66,236.23,72874.65,N,N,N,N
State,42,Pennsylvania,"Zatean-Pn Dha","Prenatal 47/Iron/Folate 1/Dha",10,13,23,1003.94,"",*,"","","",*,"",30.74,0,N,N,N,N
State,42,Pennsylvania,Zegerid,"Omeprazole/Sodium Bicarbonate",30,130,184,530925.68,26,"",98,126,382219.2,#,"",60.85,3986.78,N,N,N,N
State,42,Pennsylvania,Zejula,"Niraparib Tosylate",47,138,138,1805680.62,54,"",118,118,1532175.98,#,"",3681.59,51398.84,N,N,N,N
State,42,Pennsylvania,Zelapar,"Selegiline Hcl",23,131,131,455458.75,18,"",113,113,382730.88,#,"",68.9,16088.5,N,N,N,N
State,42,Pennsylvania,Zelboraf,Vemurafenib,20,113,119.1,938527.67,25,"",87,87.1,684193.06,#,"",27.26,42274.02,N,N,N,N
State,42,Pennsylvania,Zemaira,"Alpha-1-Proteinase Inhibitor",36,420,420,4473678.34,40,"",242,242,2398272.27,"",22,17898.39,171854.35,N,N,N,N
State,42,Pennsylvania,"Zembrace Symtouch","Sumatriptan Succinate",19,55,59,71621.58,18,*,"","","",*,"",523.44,651.42,N,N,N,N
State,42,Pennsylvania,Zemplar,Paricalcitol,9,38,48,12208.02,"","",17,27,5886.7,*,"",351.96,912.59,N,N,N,N
State,42,Pennsylvania,Zenchent,"Norethindrone-Ethinyl Estrad",9,35,50.4,1138.12,"","",0,0,0,#,"",2.4,60,N,N,N,N
State,42,Pennsylvania,"Zenchent Fe","Noreth-Ethinyl Estradiol/Iron",5,36,41.4,2647.21,"","",0,0,0,#,"",3.6,0,N,N,N,N
State,42,Pennsylvania,Zenpep,Lipase/Protease/Amylase,729,4017,4908.6,4201437.28,891,"",2872,3576.7,2430023.26,"",624,5669.45,227470.15,N,N,N,N
State,42,Pennsylvania,Zenzedi,"Dextroamphetamine Sulfate",6,31,31,16983,"",*,"","","",*,"",27.6,872.04,N,N,N,N
State,42,Pennsylvania,Zepatier,Elbasvir/Grazoprevir,278,1915,1918.6,35352203.28,699,"",970,973.6,17917741.1,"",348,44022.75,553264.46,N,N,N,N
State,42,Pennsylvania,Zerbaxa,Ceftolozane/Tazobactam,19,65,65,154649.23,19,"",34,34,73627.67,*,"",27.6,6099.96,N,N,Y,N
State,42,Pennsylvania,Zestoretic,Lisinopril/Hydrochlorothiazide,17,85,141,59039.91,13,"",85,141,59039.91,"",13,39.15,6953.76,N,N,N,N
State,42,Pennsylvania,Zestril,Lisinopril,82,337,580.7,250386.53,73,#,"","","",#,"",630.24,24876.02,N,N,N,N
State,42,Pennsylvania,Zetia,Ezetimibe,6862,67202,113025.8,32462757.88,20277,"",58725,101529.9,29007892.89,"",18149,75178.78,3627861.8,N,N,N,N
State,42,Pennsylvania,Zetonna,Ciclesonide,32,147,201.5,49893.69,35,"",101,149,35588.56,#,"",522.6,5892.74,N,N,N,N
State,42,Pennsylvania,Ziac,Bisoprolol/Hydrochlorothiazide,10,54,68,10363.33,"","",54,68,10363.33,*,"",49.5,3386.63,N,N,N,N
State,42,Pennsylvania,Ziagen,"Abacavir Sulfate",14,89,89.7,33380.8,15,"",45,45.2,10153.09,*,"",58.9,35.13,N,N,N,N
State,42,Pennsylvania,Zidovudine,Zidovudine,71,437,470.4,20237.34,68,"",160,176.1,10460.18,"",21,124.46,793.98,N,N,N,N
State,42,Pennsylvania,"Zileuton Er",Zileuton,30,114,153,382919.16,31,"",85,122,301219.35,#,"",0,5788.06,N,N,N,N
State,42,Pennsylvania,Zinbryta,Daclizumab,10,108,108,785793.5,16,"",0,0,0,"",0,50.65,5966.41,N,N,N,N
State,42,Pennsylvania,Zioptan,Tafluprost/Pf,520,4983,6901.6,1218240.16,1109,"",4864,6733.6,1187562.47,"",1080,3272.27,322457.26,N,N,N,N
State,42,Pennsylvania,"Ziprasidone Hcl","Ziprasidone Hcl",2771,50223,55091.4,4197329.8,6021,"",10406,12086.5,922639.95,"",1249,59782.53,209097.51,N,N,N,Y
State,42,Pennsylvania,Zipsor,"Diclofenac Potassium",40,152,204.1,156918.14,48,"",81,117.1,87331.65,"",29,529.89,6503.98,N,N,N,N
State,42,Pennsylvania,Zirgan,Ganciclovir,409,1038,1086.5,329699.57,634,"",971,1019.5,309254.99,"",586,1569.07,78171.04,N,N,N,N
State,42,Pennsylvania,Zithromax,Azithromycin,106,178,198,63675.61,92,"",144,156,45716.33,"",80,112.48,5172.52,N,N,Y,N
